workbook,sheet,row,name,modelNumber,manufacturer,vendor,description,category,price,url,finish,color,collection,is_noise,is_high_confidence,is_new_vs_baseline
Product_Master_Refined.xlsx,Raw Extract,128,Faucet -Kohler Crue 1.5 GPM Single Hole Pull Down Kitchen Faucet - Includes Escutcheon,K22972,Kohler,Ferguson,,Faucet,517.869,https://www.fergusonhome.com/kohler-k-22972/s1730973?uid=4098135,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,129,Amerock Blackrock 1-5/8 Inch Mushroom Cabinet Knob (17),BP55272G10,,Ferguson,,,159.137,https://www.fergusonhome.com/amerock-bp55272/s439071?uid=1315570,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,130,Amerock Blackrock 6-5/16 Inch Center to Center Handle Cabinet Pull (5),BP55278G10,,Ferguson,,,51.975,https://www.fergusonhome.com/amerock-bp55278/s439698?uid=1315579,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,132,2 PCS,V4N1H,,Home Depot,,,82.2267,https://www.homedepot.com/p/PERFORMANCE-ACCESSORIES-Navarra-0-31-in-T-x-2-in-W-x-78-7-in-L-Vinyl-4-in-1-Molding-V4N1H-08165/339181319,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,133,2 PCS,VSNP-08165,,,,,65.4696,https://www.homedepot.com/p/PERFORMANCE-ACCESSORIES-Navarra-1-32-in-Thick-x-1-88-in-Wide-x-78-7-in-Length-Vinyl-Stair-Nose-Molding-VSNP-08165/334696524,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,134,464 SQ FT,464 SQ FT,,,,,2448.16,https://www.maslandcarpets.com/products/masland-carpets-in-mesa-bella?variant=40380042510390,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,135,3 PC,MS776124CSFG,,Ferguson,,,1420.683,https://www.fergusonhome.com/toto-ms776124csfg/s1797886?uid=4250648,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,136,14 PCS,D-CA78096,,Home Depot,,,1990.91235,https://www.homedepot.com/p/Cap-A-Tread-2-Pack-Navarra-Maple-47-in-L-x-12-15-in-W-x-2-28-in-T-Vinyl-Overlay-Stair-Tread-and-Reversible-Riser-01D-CA78096/333401871,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,137,"Happy Floors, Cipriani - 12"" x 24""",7450-E,,,,,525.98,https://happy-floors.com/products/happy-floors-cipriani?variant=45938826051738,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,138,"36"" Free Standing Cabinet Storage",W112248263,,,,,325.49,https://www.wayfair.com/storage-organization/pdp/hokku-designs-palace-imports-100-solid-wood-short-bathroom-linen-cabinet-with-doors-drawers-adjustable-shelves-modular-bathroom-laundry-storage-cabinet-32-w-x-3575-h-w112248274.html?piid=843716567,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,140,2 - Knobs for Cabinet,M379,,,,,26.39,https://www.shoptopknobs.com/product/nouveaum379/nouveaum379-1/flat-oval-1-1-2-long-oval-knob-in-brushed-satin-nickel,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,141,3 - Hooks,W000078398,,,,,86.55,https://www.wayfair.com/home-improvement/pdp/rebrilliant-clairview-wall-mounted-robe-hook-w000078398.html?piid=477188212,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,142,"(2) 18"" Kohler Towel Bar",K-27383,Kohler,Amazon,,,87.34,https://www.amazon.com/dp/B0BHTTQC9G?ref=ppx_yo2ov_dt_b_fed_asin_title&th=1,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,144,Faucet Wide Spread or Single Match vanity top,K-35953,Kohler,BO Ferguson ordered Amazon  4/22,,Faucet,True,https://www.fergusonhome.com/kohler-k-35953-4/s1979782?uid=4852964&searchId=qhFj6cZz3O,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,145,LED Lighted Mirror,MRE13636,,Ferguson,,Light Fixture,493.02,https://www.fergusonhome.com/elegant-lighting-mre13636/s1604937?uid=3829770,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,146,Exhaust Fan,FV-0510VS1,Panasonic,Ferguson,,Fan,87.23,https://www.fergusonhome.com/panasonic-fv-0510vs1/s1286588?uid=3162516,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,147,Toilet Tank,K-31620,Kohler,Ferguson,,Toilet,231.429,https://www.fergusonhome.com/kohler-k-31620/s1808775?uid=4283423,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,148,Toilet Bowl,K-31588,Kohler,Ferguson,,Toilet,158.899,https://www.fergusonhome.com/kohler-k-31588/s1728651?uid=4091631,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,149,Toilet Seat,K-31620,Kohler,Ferguson,,Toilet,60.5,https://www.fergusonhome.com/kohler-k-31620/s1808775?uid=4283423,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,150,Shower Set-up,K-27118,Kohler,Ferguson,,,1038.532,https://www.fergusonhome.com/kohler-k-27118-g/s1865987?uid=4410726,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,151,Shower Trim,K-TS27043,Kohler,Ferguson,,,407.308,https://www.fergusonhome.com/kohler-k-ts27043-4/s1854449?uid=4388935,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,152,Shower Valve,K-8304,Kohler,Ferguson,,Shower Valve,126.016,https://www.fergusonhome.com/kohler-k-8304-ks/s1251522?uid=2992369,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,153,"Shower Door 60"" Clear Glass Matte Black",SHDR-6360760,DreamLine,Home Depot,,,689.5525,https://www.homedepot.com/p/DreamLine-Essence-56-in-to-60-in-W-x-76-in-H-Sliding-Frameless-Shower-Door-in-Matte-Black-with-Clear-Glass-SHDR-6360760-09/316239133,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,154,(3) Hooks two for bath - one for hand towel,R31062,Kohler,Home Depot,,,56.96,https://www.homedepot.com/p/KOHLER-Sundae-J-Shaped-Robe-Hook-in-Matte-Black-R31062-BL/322233200?MERCH=REC-_-pipcollection-_-322231032-_-1-_-n/a-_-n/a-_-n/a-_-n/a-_-n/a,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,155,TP Holder,K-35934,Kohler,Ferguson,,,30.91,https://www.fergusonhome.com/kohler-k-35934/s2026376?uid=4853029,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,156,"Occession 36"" Grab Bar",27082-BL,Kohler,Home Depot,,,408.01,https://www.homedepot.com/p/KOHLER-Occasion-36-in-Grab-Bar-in-Matte-Black-27082-BL/323807581?MERCH=REC-_-rv_cartempty_rr-_-n/a-_-0-_-n/a-_-n/a-_-n/a-_-n/a-_-n/a,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,157,"Bath Floor Tile 24"" x 24"" 38 SQ FT $155.80",USSP2424317,,,,Tile,209.715,https://www.stonepeakceramics.com/product/ikonite-walnut/,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,159,"Shower Wall Tile 24"" x 48"" 95 SQ FT $432.35",USSP2448317,,,,Tile,543.048,https://www.stonepeakceramics.com/product/ikonite-walnut/,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,161,Shower Floor tile 4” x 4” Hexagon 18 SQ FT =$627.30,USG12MH3317,,,,Tile,690.03,https://www.stonepeakceramics.com/product/ikonite-walnut/,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,164,Schluter edge is A100TSC texture beige 10' (4) or (6) 8',A100TSC,,,,,141.768,https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-height-Transitions/Schluter%C2%AE-SCHIENE/p/A100TSC?siteUid=schluter-us&siteName=schluter.com,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,166,LVP Flooring Walnut Glen 24 SQ FT,B47,,Home Depot,,,138.127,https://www.homedepot.com/p/Lifeproof-Walnut-Glen-22-MIL-x-7-4-in-W-x-47-8-L-Waterproof-Click-Lock-Luxury-Vinyl-Plank-Flooring-19-8-sqft-case-67400-500-07B47/328123953,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,167,1-T Strip,V4N1H,,Home Depot,,,41.11335,https://www.homedepot.com/p/PERFORMANCE-ACCESSORIES-Walnut-Glen-0-31-in-T-x-2-in-W-x-78-7-in-L-Vinyl-4-in-1-Molding-V4N1H-07649/339181153,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,168,Shower Head - Combo Retro Fit,K27118,Kohler,Ferguson,,Shower Head,1038.532,https://www.fergusonhome.com/kohler-k-27118-g/s1865987?uid=4410726,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,169,Shower Trim,KTS27043,Kohler,Ferguson,,,407.308,https://www.fergusonhome.com/kohler-k-ts27043-4/s1854449?uid=4388935,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,170,Valve,K8304,Kohler,Ferguson,,Shower Valve,126.016,https://www.fergusonhome.com/kohler-k-8304-ks/s1251522?uid=2992369,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,171,Tub Spout,K28563,Kohler,Ferguson,,Tub,68.156,https://www.fergusonhome.com/kohler-k-28563/s1733720?uid=4101127,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,172,Tub Drain -Kingston Brass,DLL200MB,,Ferguson Home,,Tub,54.4428,https://www.fergusonhome.com/kingston-brass-dll20/s478717?uid=3673997,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,173,tub overflow - Kingston Brass,DTT100MB,,Ferguson Home,,Tub,44.22600000000001,https://www.fergusonhome.com/kingston-brass-dtt10/s483276?uid=3674010,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,174,Sink,K2209,Kohler,Ferguson,,Sink,99.01100000000001,https://www.fergusonhome.com/kohler-k-2209/s560373?uid=220794,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,175,Faucet with Drain,K37891,Kohler,Ferguson,,Faucet,276.463,https://www.fergusonhome.com/kohler-k-37891-4/s2060938?uid=5032946,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,176,Toilet Cimarron Bowl,K31589,Kohler,Ferguson,,Toilet,231.429,https://www.fergusonhome.com/kohler-k-31640-dry/s2053585?uid=4930731,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,177,Toilet Seat,K26802,Kohler,Ferguson,,Toilet,55.517,https://www.fergusonhome.com/kohler-k-26802/s1921485?uid=4539318,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,178,"Kohler Grab Bar 24""",K-R27242,Kohler,Home Depot,,,60.630825,https://www.homedepot.com/p/KOHLER-Rubicon-24-in-Grab-Bar-in-Matte-Black-K-R27242-BL/313609400,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,179,"Kohler Grab Bar 16""",K-R27241,Kohler,Home Depot,,,86.57835,https://www.homedepot.com/p/KOHLER-Rubicon-16-in-Grab-Bar-in-Matte-Black-K-R27241-BL/312230831,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,180,"Kohler 24"" Sundae Towel Bar",R31058,Kohler,Home Depot,,,27.08415,https://www.homedepot.com/p/KOHLER-Sundae-24-in-Wall-Mounted-Towel-Bar-in-Matte-Black-R31058-BL/322230892,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,181,"Kohler Sundae 18"" Towel bar",R31059,Kohler,Home Depot,,,26.099075,https://www.homedepot.com/p/KOHLER-Sundae-18-in-Wall-Mounted-Towel-Bar-in-Matte-Black-R31059-BL/322230895,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,182,Kohler Sundae Toilet Paper Holder,R31060,Kohler,Home Depot,,Toilet,21.682475,https://www.homedepot.com/p/KOHLER-Sundae-Toilet-Paper-Holder-in-Matte-Black-R31060-BL/322231032,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,183,"Zenna Home Medicine Cabinet 24"" x 30""",EMRA2430,,Home Depot,,Medicine Cabinet,210.492125,https://www.homedepot.com/p/Zenna-Home-24-in-W-x-30-in-H-Aluminum-Frameless-Beveled-Mirror-Medicine-Cabinet-EMRA2430/207018216,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,185,LVP L.P. Shallowford Oak 41 SQ FT,I228133LX,,Home Depot,,,179.45685,https://www.homedepot.com/p/Lifeproof-Shallowford-Oak-22-MIL-x-8-7-in-W-x-59-in-L-Click-Lock-Waterproof-Luxury-Vinyl-Plank-Flooring-25-sq-ft-case-I228133LX/327715775,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,186,(1) T-Strip,V4N1H,,Home Depot,,,44.693,https://www.homedepot.com/p/Shallow-Ford-0-31-in-T-x-2-in-W-x-78-7-in-L-Vinyl-4-in-1-Molding-V4IN1-07660/331965150,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,187,Shower base 42 x 42,DLT-1142420,DreamLine,Home Depot - Freight chg at Ferguson,,Shower Base,504.445,https://www.homedepot.com/p/DreamLine-SlimLine-42-in-L-x-42-in-W-Single-Threshold-Alcove-Shower-Pan-Base-in-White-with-Center-Drain-DLT-1142420/303163352,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,189,"Shower Head, Trim & Arm",K-TS27392,Kohler,Ferguson,,Shower Head,151.69,https://www.fergusonhome.com/kohler-k-ts27392-4g/s1866401?uid=4428129,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,190,Shower Valve,K-8304,Kohler,Ferguson,,Shower Valve,122.232,https://www.fergusonhome.com/kohler-k-8304-ks/s1251522?uid=2992369,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,191,Toilet Kohler Ciminron 1.6 Elongated Chair height,K-31620,Kohler,Ferguson,,Toilet,425.084,https://www.fergusonhome.com/kohler-k-31620/s1808775?uid=4283423,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,192,Toilet Seat Impro Elongated,K-26801,Kohler,Ferguson,,Toilet,60.5,https://www.fergusonhome.com/kohler-k-26801/s1921483?uid=4539315,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,193,(2) Kohler Caxton Oval Undermount Bathroom Sink with Overflow,K-2210,Kohler,Ferguson,,Sink,238.986,https://www.fergusonhome.com/kohler-k-2210/s559561?uid=220805,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,194,(2) Faucet & Drain Kit  Simplice,K-27388,Kohler,Ferguson,,Faucet,524.634,https://www.fergusonhome.com/kohler-k-27388-4/s1873551?uid=4428973,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,198,"18""  Towel Bar (2) simplice",27393-BN,Kohler,Ferguson,,,99.52505,https://www.homedepot.com/p/KOHLER-Simplice-18-in-Towel-Bar-in-Vibrant-Brushed-Nickel-27393-BN/323581213,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,199,Grab Bar,K-R27240,Kohler,Ferguson,,,45.52995,https://www.homedepot.com/p/KOHLER-Rubicon-9-in-Grab-Bar-in-Vibrant-Brushed-Nickel-K-R27240-BN/312230844,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,200,Hook - 1 simplice,27395-BN,Kohler,Ferguson,,,23.544375,https://www.homedepot.com/p/KOHLER-Simplice-J-Hook-Robe-Towel-Hook-in-Vibrant-Brushed-Nickel-27395-BN/323581167,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,201,Toilet Paper Holder -simplice,27397-BN,Kohler,Ferguson,,Toilet,41.4381,https://www.homedepot.com/p/KOHLER-Simplice-Wall-Mounted-Toilet-Paper-Holder-in-Vibrant-Brushed-Nickel-27397-BN/323581115,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,202,Shower  Handle Trim,K-TS23501,Kohler,Ferguson,,,2661.83,https://www.fergusonhome.com/kohler-k-ts23501-4/s1756423?uid=4157321,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,204,Shower Diverter,K-T23509,Kohler,Ferguson,,,165.726,https://www.fergusonhome.com/kohler-k-t23509-4/s1742706?uid=4148210,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,205,Shower Diverter Valve,K-737,Kohler,Ferguson,,Shower Valve,228.789,https://www.fergusonhome.com/kohler-k-8304-ks/s1251522?uid=2992369,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,212,Toilet Kohler Santa Rosa,K-30811,Kohler,Ferguson,,Toilet,575.6189999999999,https://www.fergusonhome.com/kohler-k-30811/s1886088?uid=4458444,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,221,(1) Bath Exhusted Fan,FV-0510VS1,Panasonic,Ferguson (Web),,Fan,189.73,https://www.fergusonhome.com/panasonic-fv-0510vs1/s1286588?uid=3162516,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,222,(1) Bath Exhusted Fan  w/Light,FV-0510VSL1,Panasonic,Ferguson (Web),,Fan,,https://www.fergusonhome.com/panasonic-fv-0510vsl1/s1367152?uid=3217466,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,224,"Lighted Medicine Cabinets - Over Sinks (2) 24""x30""",K-99007,Kohler,Ferguson,,Sink,True,https://www.fergusonhome.com/kohler-k-99007-tlc/s1533945?uid=3597983,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,225,Shower Double Handle Trim,UT36111ORB,Moen,Ferguson,,,404.745,https://www.fergusonhome.com/moen-ut3611/s1740482?uid=4114270,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,226,Shower Valve,U232CIS,Moen,Ferguson,,Shower Valve,200.915,https://www.fergusonhome.com/moen-u232cis/s1736897?uid=4123792,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,227,Shower Head,MS6365EPORB,Moen,Ferguson,,Shower Head,338.569,https://www.fergusonhome.com/moen-s6365ep/s763030?uid=1958815&searchId=5gAx2sQ1dd,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,229,Shower Arm Flange,M164745ORB,Moen,Ferguson,,,19.657,https://www.fergusonhome.com/moen-164745/s849728?uid=2175845,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,230,Shower Handheld w/Slide Bar,M3667EPORB,Moen,Ferguson,,,535.502,https://www.fergusonhome.com/moen-3667ep/s870602?uid=2223440,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,231,Shower Wall Elbow Supply,A725ORB,Moen,Ferguson,,,72.776,https://www.fergusonhome.com/moen-a725/s415773?uid=1030244,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,232,Shower Vacuum Breaker,MA714ORB,Moen,Ferguson,,,161.546,https://www.fergusonhome.com/moen-a714/s412862?uid=1030219,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,234,(2) Sinks Undermount,K-20000,Kohler,Ferguson,,Sink,219.098,https://www.fergusonhome.com/kohler-k-20000/s1240319?uid=2965270&searchId=y6JKUPypb0,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,235,(2) Faucet & Drain Kit,MT6905ORB,Moen,Ferguson,,Faucet,1029.358,https://www.fergusonhome.com/moen-t6905/s763153?uid=1958854,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,236,(2) Faucet Valves,M9000,Moen,Ferguson,,Faucet,254.232,https://www.fergusonhome.com/moen-9000/s373576?uid=112916,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,237,Bath Tub Faucet with Handheld,T694ORB,Moen,Ferguson,,Faucet,1309.704,https://www.fergusonhome.com/moen-t694/s763076?uid=1958863,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,238,Bath Tub Rough In,M9792,Moen,Ferguson,,Tub,333.047,https://www.fergusonhome.com/moen-9792/s763099?uid=1958615,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,239,*** Toto Toilet Add-On,TCST642CEFGAT4001,,Ferguson,,Toilet,1432.563,https://www.fergusonhome.com/toto-mw6424736cefga/s1931975?uid=4565624,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,240,Plug for the tub - 4 holes,SH131WH,,Gferguson,,Tub,20.23,https://www.fergusonhome.com/search?term=SH131WH,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,245,Schulter Edging 32 Linear Ft = 9 pieces,A100ABGB,,,,,,https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-height-Transitions/Schluter%C2%AE-SCHIENE/p/A100ABGB?siteName=schluter.com&siteUid=schluter-us,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,250,"Moen Voss 24"" Towel Bar 2",YB5124ORB,Moen,Ferguson,,,True,https://www.fergusonhome.com/moen-yb5124/s763111?uid=1958889,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,251,Moen Voss Robe Hooks -2,YB5103ORB,Moen,Ferguson,,,True,https://www.fergusonhome.com/moen-yb5103/s763078?uid=1958880,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,252,Moen Voss Towel Ring -2,YB5186ORB,Moen,Ferguson,,,True,https://www.fergusonhome.com/moen-yb5186/s763112?uid=1958895,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,253,Moen Voss Toilet Paper Holder,YB5108ORB,Moen,Ferguson,,Toilet,True,https://www.fergusonhome.com/moen-yb5108/s763156?uid=1958883,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,256,T2151BN,T2151BN,Moen,Ferguson,,,109.351,https://www.fergusonhome.com/moen-t2151/s720278?uid=1030356,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,258,K-8644-0,K-8644,Kohler,Home Depot,,,525.283125,https://www.homedepot.com/p/KOHLER-Rely-36-in-L-x-34-in-W-Alcove-Shower-Pan-Base-with-Center-Drain-in-White-K-8644-0/315752376,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,259,K-9132-BN,K-9132,Kohler,Ferguson,,,127.523,https://www.fergusonhome.com/kohler-k-9132/s567087?uid=176032,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,260,"Grab Bar 12""",41812-SS,Delta,,,,,https://www.homedepot.com/p/Delta-Contemporary-12-in-x-1-1-4-in-Concealed-Screw-ADA-Compliant-Bathroom-Shower-Grab-Bar-in-Brilliance-Stainless-Steel-41812-SS/205857180,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,261,"Grab Bar 18""",41818-SS,Delta,Home Depot,,,94.058425,https://www.homedepot.com/p/Delta-Contemporary-18-in-x-1-1-4-in-Concealed-Screw-ADA-Compliant-Bathroom-Shower-Grab-Bar-in-Brilliance-Stainless-Steel-41818-SS/205857298,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,263,Shower Handle Trim,MT2181BN,Moen,Amazon,,,102.826675,https://www.amazon.com/Moen-T2181BN-Dartmoor-Posi-Temp-Faucet/dp/B01M4QHPQS?ref_=pb_hm_dp&th=1,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,264,Shower Valve,M62370,Moen,Ferguson,,Shower Valve,135.63,https://www.fergusonhome.com/moen-62370/s283533?uid=268103,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,265,Shower Head,M3662EPBN,Moen,Amazon,,Shower Head,201.5182,https://www.amazon.com/Moen-3662EPBN-Magnetix-Six-Function-Showerhead/dp/B07979FN76?ref_=pb_hm_dp,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,266,Shower Arm,MS122BN,Moen,Ferguson,,,96.382,https://www.fergusonhome.com/moen-s122/s684052?uid=1757793,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,267,Bath Tub right Drain,K-26109,Kohler,Ferguson,,Tub,763.8399999999999,https://www.fergusonhome.com/kohler-k-26109-ra/s1699736?uid=4011572,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,269,"Kohler Caxton 17"" Oval Undermount Bathroom Sink with Overflow
Model: K-2209-0",K-2209,Kohler,Ferguson,,Sink,99.19800000000001,https://www.fergusonhome.com/kohler-k-2209/s560373?uid=220794,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,270,Moen Faucet & Drain Kit,M6802BN,Moen,Amazon,,Faucet,209.3555,https://www.amazon.com/gp/product/B01H1SOC02/ref=ox_sc_act_title_1?smid=ATVPDKIKX0DER&th=1,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,271,Moen Tub Spout,M3839BN,Moen,Amazon,,Tub,74.681675,https://www.amazon.com/Moen-3839BN-Rizon-Brushed-Nickel/dp/B074K731S9/ref=sr_1_4?crid=XZNZBN2CGIQ7&dib=eyJ2IjoiMSJ9.utzQ0UX5_wgBIDFSQOysdYhZajZDRW4ebHT3KUUv5-w.mRga2qlPaSVp3phWEq4AEg59eJ9NuKQleDuovA5je74&dib_tag=se&keywords=3839bn&qid=1772131720&s=hi&sprefix=3839bn%2Ctools%2C176&sr=1-4&th=1,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,273,Curved Shower Rod,MDN2170BN,Moen,Ferguson,,,47.036,https://www.amazon.com/Moen-DN2170BN-DN2170-Tension-Curved/dp/B0BP3S294G?ref_=pb_hm_dp,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,274,Lighted Exhaust Fan,FV-0510VSL1,Panasonic,Ferguson,,Fan,163.053,https://www.fergusonhome.com/panasonic-fv-0510vsl1/s1367152?uid=3217466,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,275,Shower Head Handle Trim & Tub Spout,DT14438,Delta,Ferguson,,Shower Head,202.63,https://www.fergusonhome.com/delta-t14438/s719722?uid=446237,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,276,"Kohler Caxton Rectangle 20-1/4"" Undermount Bathroom Sink with Overflow
Model: K-20000-0",K-20000,Kohler,Ferguson,,Sink,106.26,https://www.fergusonhome.com/kohler-k-20000/s1240319?uid=2965270,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,277,"Miseno Bella 1.2 GPM Widespread Bathroom Faucet with Pop-Up Drain Assembly
Model: MNO311LCP",MNO311LCP,Miseno,Ferguson cancelled BO til end of May,,Faucet,129.47,https://www.fergusonhome.com/miseno-mno311l/s1963380?uid=4644130,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,282,Exhaust Fan,FV-0510VS1,Panasonic,Ferguson,,Fan,101.88,https://www.fergusonhome.com/panasonic-fv-0510vs1/s1286588?uid=3162516,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,284,"Vanity Lights Bryant 40 1/2"" wide 5-light & Blubs",#062E6,,,,Light Fixture,374.11,https://www.lampsplus.com/p/bryant-40-and-one-half-inch-wide-chrome-5-light-vanity-bath-light__062e6/,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,285,"Powder room Faucet Moen Brantford Collection 4"" Centerset",M-66610,Moen,Ferguson,,Faucet,131.27,https://www.fergusonhome.com/moen-66610/s296425?uid=1234366&searchId=0ydq3X01TC,,,,0,1,1
Product_Master_Refined.xlsx,Raw Extract,288,Moen Gibson Tub /Shower Trims,T2903NHBN,Moen,Ferguson,,Tub,True,https://www.fergusonhome.com/moen-t2903nh/s1434099?uid=3882444,,,,0,1,1
Product_Master_Warehouse.xlsx,Product Master,3,(2) Sinks Rect,K-20000,Kohler,2026-06-09 00:00:00,(2) Sinks Rect,Sink,119.79,https://www.fergusonhome.com/kohler-k-20000/s1240319?uid=2965270,,,,0,1,1
Product_Master_Warehouse.xlsx,Product Master,5,Exhaust Fan,FV-0510VS1,Panasonic,2026-06-13 00:00:00,Exhaust Fan,Fan,,https://www.fergusonhome.com/panasonic-fv-0510vs1/s1286588?uid=3162516,,,,0,1,1
Product_Master_Warehouse.xlsx,Product Master,14,Exhaust Fan,FV-0510VSL1,Panasonic,,Exhaust Fan,Fan,,https://www.fergusonhome.com/panasonic-fv-0510vsl1/s1367152?uid=32174+C1466,,,,0,1,1
